Date,Close,BTC_Close(t-1),BTC_Close(t-2),BTC_Close(t-3),BTC_Close(t-4),BTC_Close(t-5),BTC_Close(t-6),BTC_Close(t-7),Gold,Silver,Oil,Gas,FedFunds
2014-10-04,0.0020679264730115664,0.002488279387246652,0.0027017066258078295,0.0028188858693034276,0.0028645479210390582,0.002707124873941542,0.0027306346458962553,0.0030370452845604966,0.09031761404928829,0.25297184592519506,0.7907394780375812,0.3061722291680187,0.021089307816160287
2014-10-05,0.001953312358113264,0.0020679264730115664,0.002488279387246652,0.0027017066258078295,0.0028188858693034276,0.0028645479210390582,0.002707124873941542,0.0027306346458962553,0.09330281185709399,0.25948543615547137,0.7919791699351376,0.30043912243217696,0.021089307816160287
2014-10-06,0.002084564647209557,0.001953312358113264,0.0020679264730115664,0.002488279387246652,0.0027017066258078295,0.0028188858693034276,0.0028645479210390582,0.002707124873941542,0.09628800966489959,0.2659990263857476,0.7932188618326943,0.29470601569633514,0.021089307816160287
2014-10-07,0.0021683444764136763,0.002084564647209557,0.001953312358113264,0.0020679264730115664,0.002488279387246652,0.0027017066258078295,0.0028188858693034276,0.0028645479210390582,0.09937614532814687,0.26653638243836186,0.7839831469495981,0.3019028945709913,0.021089307816160287
2014-10-08,0.0023981352931611234,0.0021683444764136763,0.002084564647209557,0.001953312358113264,0.0020679264730115664,0.002488279387246652,0.0027017066258078295,0.0028188858693034276,0.09542339199434013,0.25793840606329943,0.7744374893876909,0.2894608362381569,0.020172381381945017
2014-10-09,0.002563911751859101,0.0023981352931611234,0.0021683444764136763,0.002084564647209557,0.001953312358113264,0.0020679264730115664,0.002488279387246652,0.0027017066258078295,0.10734355041811217,0.2751343588134243,0.7648918318257835,0.2882410277381743,0.020172381381945017
2014-10-10,0.0025163982700017605,0.002563911751859101,0.0023981352931611234,0.0021683444764136763,0.002084564647209557,0.001953312358113264,0.0020679264730115664,0.002488279387246652,0.10512010781936165,0.26951639306342,0.7652017745045948,0.2899487538216442,0.020172381381945017
2014-10-11,0.002526507254274717,0.0025163982700017605,0.002563911751859101,0.0023981352931611234,0.0021683444764136763,0.002084564647209557,0.001953312358113264,0.0020679264730115664,0.10682888627221665,0.27020031770815545,0.7650364780479771,0.2922663890021936,0.020172381381945017
2014-10-12,0.002749398846227677,0.002526507254274717,0.0025163982700017605,0.002563911751859101,0.0023981352931611234,0.0021683444764136763,0.002084564647209557,0.001953312358113264,0.10853766472507187,0.2708842423528909,0.7648711815913596,0.294584024182743,0.020172381381945017
2014-10-13,0.0029121438654182113,0.002749398846227677,0.002526507254274717,0.0025163982700017605,0.002563911751859101,0.0023981352931611234,0.0021683444764136763,0.002084564647209557,0.11024644317792687,0.2715681669976262,0.7647058851347419,0.2969016593632924,0.020172381381945017
2014-10-14,0.003055562515917961,0.0029121438654182113,0.002749398846227677,0.002526507254274717,0.0025163982700017605,0.002563911751859101,0.0023981352931611234,0.0021683444764136763,0.11290219461195727,0.27445043416868886,0.7405318221964688,0.28470357436346594,0.020172381381945017
2014-10-15,0.0029719337982385854,0.003055562515917961,0.0029121438654182113,0.002749398846227677,0.002526507254274717,0.0025163982700017605,0.002563911751859101,0.0023981352931611234,0.11938727950477646,0.27747926993187255,0.7401599288143857,0.28275187494698806,0.021089307816160287
2014-10-16,0.002804360326311466,0.0029719337982385854,0.003055562515917961,0.0029121438654182113,0.002749398846227677,0.002526507254274717,0.0025163982700017605,0.002563911751859101,0.11716383690602594,0.27616024578052734,0.7458625146958536,0.28226395736350063,0.02292316068459082
2014-10-17,0.0028208473889847143,0.002804360326311466,0.0029719337982385854,0.003055562515917961,0.0029121438654182113,0.002749398846227677,0.002526507254274717,0.0025163982700017605,0.11580508737177198,0.27098189262914185,0.7461724573746649,0.2786045318635527,0.023289931326593273
2014-10-18,0.0029262441194651905,0.0028208473889847143,0.002804360326311466,0.0029719337982385854,0.003055562515917961,0.0029121438654182113,0.002749398846227677,0.002526507254274717,0.11697856887128089,0.2713401610567996,0.7460898091463561,0.2747011427247731,0.02316767444592579
2014-10-19,0.002900237867916111,0.0029262441194651905,0.0028208473889847143,0.002804360326311466,0.0029719337982385854,0.003055562515917961,0.0029121438654182113,0.002749398846227677,0.11815205037079002,0.2716984294844573,0.7460071609180473,0.27079775358599334,0.023045417565258304
2014-10-20,0.002808324387639205,0.002900237867916111,0.0029262441194651905,0.0028208473889847143,0.002804360326311466,0.0029719337982385854,0.003055562515917961,0.0029121438654182113,0.11932553187029893,0.27205669791211495,0.7459245126897385,0.2668943644472136,0.02292316068459082
2014-10-21,0.0028581150071547187,0.002808324387639205,0.002900237867916111,0.0029262441194651905,0.0028208473889847143,0.002804360326311466,0.0029719337982385854,0.003055562515917961,0.12364892179884512,0.28182703666865705,0.746544350756748,0.2718955705723839,0.02255639004258837
2014-10-22,0.0028126174618712317,0.0028581150071547187,0.002808324387639205,0.002900237867916111,0.0029262441194651905,0.0028208473889847143,0.002804360326311466,0.0029719337982385854,0.11981966373399333,0.26629216356998975,0.73234983675635,0.2655525547394626,0.022006234250375553
2014-10-23,0.0024732599063067777,0.0028126174618712317,0.0028581150071547187,0.002808324387639205,0.002900237867916111,0.0029262441194651905,0.0028208473889847143,0.002804360326311466,0.10975231131423246,0.2627747968923172,0.742081441009299,0.26103926619777973,0.022006234250375553
2014-10-24,0.002472272449002434,0.0024732599063067777,0.0028126174618712317,0.0028581150071547187,0.002808324387639205,0.002900237867916111,0.0029262441194651905,0.0028208473889847143,0.11141987441481116,0.2638495089975458,0.7353871236787387,0.2611612383230194,0.020172381381945017
2014-10-25,0.0023203769024152444,0.002472272449002434,0.0024732599063067777,0.0028126174618712317,0.0028581150071547187,0.002808324387639205,0.002900237867916111,0.0029262441194651905,0.11098754044821901,0.26350754667517806,0.735366457680777,0.2586403065728943,0.020172381381945017
2014-10-26,0.0024223311365536584,0.0023203769024152444,0.002472272449002434,0.0024732599063067777,0.0028126174618712317,0.0028581150071547187,0.002808324387639205,0.002900237867916111,0.11055520648162698,0.26316558435281046,0.7353457916828154,0.25611937482276925,0.020172381381945017
2014-10-27,0.0023988075510800624,0.0024223311365536584,0.0023203769024152444,0.002472272449002434,0.0024732599063067777,0.0028126174618712317,0.0028581150071547187,0.002808324387639205,0.11012287251503472,0.26282362203044274,0.7353251256848538,0.25359844307264423,0.020172381381945017
2014-10-28,0.0024623007627353377,0.0023988075510800624,0.0024223311365536584,0.0023203769024152444,0.002472272449002434,0.0024732599063067777,0.0028126174618712317,0.0028581150071547187,0.11018462014951225,0.2662432452541197,0.7379284739406613,0.26433274623948,0.022006234250375553
2014-10-29,0.0021601693847842413,0.0024623007627353377,0.0023988075510800624,0.0024223311365536584,0.0023203769024152444,0.002472272449002434,0.0024732599063067777,0.0028126174618712317,0.10715830751467958,0.2679042317278326,0.7427632770701933,0.27396924211410145,0.022006234250375553
2014-10-30,0.0022934104020081053,0.0021601693847842413,0.0024623007627353377,0.0023988075510800624,0.0024223311365536584,0.0023203769024152444,0.002472272449002434,0.0024732599063067777,0.09097643140290179,0.22745484105670455,0.736068959739633,0.2860453549886883,0.019805610825337997
2014-10-31,0.002197615322925272,0.0022934104020081053,0.0021601693847842413,0.0024623007627353377,0.0023988075510800624,0.0024223311365536584,0.0023203769024152444,0.002472272449002434,0.07430049882136669,0.2121152685105393,0.7324738327441198,0.29165647990511423,0.019805610825337997
2014-11-01,0.0020251723762964003,0.002197615322925272,0.0022934104020081053,0.0021601693847842413,0.0024623007627353377,0.0023988075510800624,0.0024223311365536584,0.0023203769024152444,0.07395052016539028,0.2137110926815885,0.7288373895162212,0.2986907195852746,0.019805610825337997
2014-11-02,0.002027133895977687,0.0020251723762964003,0.002197615322925272,0.0022934104020081053,0.0021601693847842413,0.0024623007627353377,0.0023988075510800624,0.0024223311365536584,0.07360054150941386,0.2153069168526378,0.7252009462883224,0.3057249592654351,0.019805610825337997
2014-11-03,0.002049930388048297,0.002027133895977687,0.0020251723762964003,0.002197615322925272,0.0022934104020081053,0.0021601693847842413,0.0024623007627353377,0.0023988075510800624,0.07325056285343745,0.216902741023687,0.7215645030604239,0.31275919894559545,0.019805610825337997
2014-11-04,0.002090229445725745,0.002049930388048297,0.002027133895977687,0.0020251723762964003,0.002197615322925272,0.0022934104020081053,0.0021601693847842413,0.0024623007627353377,0.07201530858813854,0.20478749114869665,0.7117089501103183,0.32288364148623294,0.023289931326593273
2014-11-05,0.002213594634131725,0.002090229445725745,0.002049930388048297,0.002027133895977687,0.0020251723762964003,0.002197615322925272,0.0022934104020081053,0.0021601693847842413,0.05842751166985061,0.17992184530323363,0.7209446649934144,0.33081235311232715,0.02292316068459082
2014-11-06,0.00234807049622537,0.002213594634131725,0.002090229445725745,0.002049930388048297,0.002027133895977687,0.0020251723762964003,0.002197615322925272,0.0022934104020081053,0.05651288263742471,0.17865169287888616,0.7161718598577673,0.35642836069449135,0.02255639004258837
2014-11-07,0.002253770207322195,0.00234807049622537,0.002213594634131725,0.002090229445725745,0.002049930388048297,0.002027133895977687,0.0020251723762964003,0.002197615322925272,0.0733740581223925,0.19364925651381149,0.7207587183023729,0.3574042540265233,0.02255639004258837
2014-11-08,0.0022959206951213523,0.002253770207322195,0.00234807049622537,0.002213594634131725,0.002090229445725745,0.002049930388048297,0.002027133895977687,0.0020251723762964003,0.07131530101356098,0.19296531633945202,0.7181760202809893,0.3510205808185223,0.02237300477851743
2014-11-09,0.0025397435355043302,0.0022959206951213523,0.002253770207322195,0.00234807049622537,0.002213594634131725,0.002090229445725745,0.002049930388048297,0.002027133895977687,0.06925654390472946,0.19228137616509255,0.7155933222596057,0.3446369076105211,0.022189619514446493
2014-11-10,0.002589945630445944,0.0025397435355043302,0.0022959206951213523,0.002253770207322195,0.00234807049622537,0.002213594634131725,0.002090229445725745,0.002049930388048297,0.06719778679589794,0.1915974359907331,0.713010624238222,0.33825323440252,0.022006234250375553
2014-11-11,0.002600520925629049,0.002589945630445944,0.0025397435355043302,0.0022959206951213523,0.002253770207322195,0.00234807049622537,0.002213594634131725,0.002090229445725745,0.06917423885673846,0.1919393983131008,0.7163578065488088,0.33727739923554534,0.022006234250375553
2014-11-12,0.0033668016073187886,0.002600520925629049,0.002589945630445944,0.0025397435355043302,0.0022959206951213523,0.002253770207322195,0.00234807049622537,0.002213594634131725,0.06676547796061816,0.1897411023756458,0.7116469521164335,0.32971454582011284,0.021639463779163964
2014-11-13,0.003328038780377645,0.0033668016073187886,0.002600520925629049,0.002589945630445944,0.0025397435355043302,0.0022959206951213523,0.002253770207322195,0.00234807049622537,0.06812422749487212,0.18964335892165018,0.693237473053513,0.3043425115709566,0.020172381381945017
2014-11-14,0.003013700019057926,0.003328038780377645,0.0033668016073187886,0.002600520925629049,0.002589945630445944,0.0025397435355043302,0.0022959206951213523,0.002253770207322195,0.08288553104398144,0.2234977686026688,0.7032170219913882,0.30958769102913486,0.019805610825337997
2014-11-15,0.0027162597958375555,0.003013700019057926,0.003328038780377645,0.0033668016073187886,0.002600520925629049,0.002589945630445944,0.0025397435355043302,0.0022959206951213523,0.08247377962221503,0.21931278338555094,0.7028451128457676,0.32263965845904874,0.02023350982227876
2014-11-16,0.0028774137488077373,0.0027162597958375555,0.003013700019057926,0.003328038780377645,0.0033668016073187886,0.002600520925629049,0.002589945630445944,0.0025397435355043302,0.08206202820044883,0.21512779816843297,0.7024732037001469,0.3356916258889626,0.02066140881921952
2014-11-17,0.0028709121859204676,0.0028774137488077373,0.0027162597958375555,0.003013700019057926,0.003328038780377645,0.0033668016073187886,0.002600520925629049,0.002589945630445944,0.08165027677868253,0.21094281295131512,0.7021012945545261,0.3487435933188765,0.021089307816160287
2014-11-18,0.0027034349900340424,0.0028709121859204676,0.0028774137488077373,0.0027162597958375555,0.003013700019057926,0.003328038780377645,0.0033668016073187886,0.002600520925629049,0.09011173833840513,0.2166585221553149,0.6957168726121639,0.336911424694769,0.022006234250375553
2014-11-19,0.0027769137014752956,0.0027034349900340424,0.0028709121859204676,0.0028774137488077373,0.0027162597958375555,0.003013700019057926,0.003328038780377645,0.0033668016073187886,0.08819710930597924,0.2225207999514357,0.6955309259211224,0.3524029897362958,0.022006234250375553
2014-11-20,0.0024653455971701817,0.0027769137014752956,0.0027034349900340424,0.0028709121859204676,0.0028774137488077373,0.0027162597958375555,0.003013700019057926,0.003328038780377645,0.0864059755425084,0.21485096708948082,0.701729401172443,0.3667967474856082,0.022006234250375553
2014-11-21,0.0023694404285277714,0.0024653455971701817,0.0027769137014752956,0.0027034349900340424,0.0028709121859204676,0.0028774137488077373,0.0027162597958375555,0.003013700019057926,0.09060587020209954,0.22745484105670455,0.7074939850477958,0.33959498594521365,0.019805610825337997
2014-11-22,0.0023978611157408846,0.0023694404285277714,0.0024653455971701817,0.0027769137014752956,0.0027034349900340424,0.0028709121859204676,0.0028774137488077373,0.0027162597958375555,0.09019411878033323,0.2272268661751261,0.7059856824673512,0.334919058209035,0.019927867677540338
2014-11-23,0.0025988473968868837,0.0023978611157408846,0.0023694404285277714,0.0024653455971701817,0.0027769137014752956,0.0027034349900340424,0.0028709121859204676,0.0028774137488077373,0.08978236735856704,0.22699889129354756,0.7044773798869065,0.33024313047285625,0.020050124529742676
2014-11-24,0.0027267940690554947,0.0025988473968868837,0.0023978611157408846,0.0023694404285277714,0.0024653455971701817,0.0027769137014752956,0.0027034349900340424,0.0028709121859204676,0.08937061593680062,0.22677091641196911,0.7029690773064619,0.3255672027366776,0.020172381381945017
2014-11-25,0.0027054923671645426,0.0027267940690554947,0.0025988473968868837,0.0023978611157408846,0.0023694404285277714,0.0024653455971701817,0.0027769137014752956,0.0027034349900340424,0.09035880427025234,0.2354177179251571,0.6924936389987337,0.34154671444422025,0.02255639004258837
2014-11-26,0.002609779332012041,0.0027054923671645426,0.0027267940690554947,0.0025988473968868837,0.0023978611157408846,0.0023694404285277714,0.0024653455971701817,0.0027769137014752956,0.09004999070392761,0.2351245807409149,0.6900142867306961,0.3504513194023464,0.021089307816160287
2014-11-27,0.0026276109105231667,0.002609779332012041,0.0027054923671645426,0.0027267940690554947,0.0025988473968868837,0.0023978611157408846,0.0023694404285277714,0.0024653455971701817,0.08344137284518482,0.20925746049741167,0.6666460321957804,0.33416684829917587,0.02063084459905265
2014-11-28,0.0027205666835884647,0.0026276109105231667,0.002609779332012041,0.0027054923671645426,0.0027267940690554947,0.0025988473968868837,0.0023978611157408846,0.0023694404285277714,0.07683275498644193,0.18339034025390843,0.6432777776608648,0.31788237719600543,0.020172381381945017
2014-11-29,0.0027074538868458293,0.0027205666835884647,0.0026276109105231667,0.002609779332012041,0.0027054923671645426,0.0027267940690554947,0.0025988473968868837,0.0023978611157408846,0.08564424546476568,0.20226349240529162,0.6491663259969119,0.31458889715430516,0.0202946382626125
2014-11-30,0.0027425130163605906,0.0027074538868458293,0.0027205666835884647,0.0026276109105231667,0.002609779332012041,0.0027054923671645426,0.0027267940690554947,0.0025988473968868837,0.09445573594308954,0.22113664455667492,0.655054874332959,0.3112954171126049,0.020416895143279986
2014-12-01,0.0027589452435497915,0.0027425130163605906,0.0027074538868458293,0.0027205666835884647,0.0026276109105231667,0.002609779332012041,0.0027054923671645426,0.0027267940690554947,0.10326722642141328,0.24000979670805822,0.6609434226690061,0.3080019370709045,0.02053915202394747
2014-12-02,0.0027873383037251395,0.0027589452435497915,0.0027425130163605906,0.0027074538868458293,0.0027205666835884647,0.0026276109105231667,0.002609779332012041,0.0027054923671645426,0.09165580617002878,0.22828533429356102,0.6478026381115856,0.2917784811128825,0.022006234250375553
2014-12-03,0.002700856466509346,0.0027873383037251395,0.0027589452435497915,0.0027425130163605906,0.0027074538868458293,0.0027205666835884647,0.0026276109105231667,0.002609779332012041,0.09739976866124345,0.2258915048592426,0.6509018757372459,0.28336179373824366,0.020172381381945017
2014-12-04,0.002626705497149154,0.002700856466509346,0.0027873383037251395,0.0027589452435497915,0.0027425130163605906,0.0027074538868458293,0.0027205666835884647,0.0026276109105231667,0.09678214152859399,0.23375673145144416,0.6473687467356176,0.26433274623948,0.021639463779163964
2014-12-05,0.002726149438174321,0.002626705497149154,0.002700856466509346,0.0027873383037251395,0.0027589452435497915,0.0027425130163605906,0.0027074538868458293,0.0027205666835884647,0.08603541434170614,0.21792862799079005,0.6413562181753385,0.282995848279996,0.021089307816160287
2014-12-06,0.0026977701915178553,0.002726149438174321,0.002626705497149154,0.002700856466509346,0.0027873383037251395,0.0027589452435497915,0.0027425130163605906,0.0027074538868458293,0.08698243758550617,0.21825431526711603,0.6355916421817546,0.27457916090535717,0.020783665671421862
2014-12-07,0.002702022243784716,0.0026977701915178553,0.002726149438174321,0.002626705497149154,0.002700856466509346,0.0027873383037251395,0.0027589452435497915,0.0027425130163605906,0.0879294608293062,0.2185800025434418,0.6298270661881707,0.2661624735307183,0.02047802352668344
2014-12-08,0.0025211576551439348,0.002702022243784716,0.0026977701915178553,0.002726149438174321,0.002626705497149154,0.002700856466509346,0.0027873383037251395,0.0027589452435497915,0.08887648407310622,0.21890568981976766,0.6240624901945869,0.25774578615607946,0.020172381381945017
2014-12-09,0.002388245650824359,0.0025211576551439348,0.002702022243784716,0.0026977701915178553,0.002726149438174321,0.002626705497149154,0.002700856466509346,0.0027873383037251395,0.11160519271218083,0.2611626355567298,0.6288353189755406,0.26469869169772764,0.024390243252600627
2014-12-10,0.0023079497585189487,0.002388245650824359,0.0025211576551439348,0.002702022243784716,0.0026977701915178553,0.002726149438174321,0.002626705497149154,0.002700856466509346,0.10999937724607967,0.26370294040542475,0.6109837036310513,0.2712856808636569,0.023840087289596947
2014-12-11,0.0023647496923885273,0.0023079497585189487,0.002388245650824359,0.0025211576551439348,0.002702022243784716,0.0026977701915178553,0.002726149438174321,0.002626705497149154,0.1076523639844369,0.2600879234515011,0.6048472263736155,0.2625030480307704,0.023289931326593273
2014-12-12,0.002392676023062246,0.0023647496923885273,0.0023079497585189487,0.002388245650824359,0.0025211576551439348,0.002702022243784716,0.0026977701915178553,0.002726149438174321,0.10573773495201111,0.258133799793546,0.5915824931190384,0.28214198523826106,0.022006234250375553
2014-12-13,0.002321817275702335,0.002392676023062246,0.0023647496923885273,0.0023079497585189487,0.002388245650824359,0.0025211576551439348,0.002702022243784716,0.0026977701915178553,0.10269076437841551,0.2501220977869679,0.5876567889738278,0.2790518017661364,0.02170059210563713
2014-12-14,0.0023801940436819027,0.002321817275702335,0.002392676023062246,0.0023647496923885273,0.0023079497585189487,0.002388245650824359,0.0025211576551439348,0.002702022243784716,0.09964379380481991,0.24211039578038995,0.5837310848286171,0.2759616182940118,0.021394949960898708
2014-12-15,0.0022939591754400656,0.0023801940436819027,0.002321817275702335,0.002392676023062246,0.0023647496923885273,0.0023079497585189487,0.002388245650824359,0.0025211576551439348,0.09659682323122432,0.23409869377381187,0.5798053806834066,0.27287143482188714,0.021089307816160287
2014-12-16,0.002043182274778552,0.0022939591754400656,0.0023801940436819027,0.002321817275702335,0.002392676023062246,0.0023647496923885273,0.0023079497585189487,0.002388245650824359,0.08838242760334891,0.1944308780236702,0.5799293530258698,0.2606733207395321,0.024757013553021352
2014-12-17,0.0019432443958054724,0.002043182274778552,0.0022939591754400656,0.0023801940436819027,0.002321817275702335,0.002392676023062246,0.0023647496923885273,0.0023079497585189487,0.08862949353519611,0.20302880780986032,0.5832765353364565,0.27079773419764086,0.02292316068459082
2014-12-18,0.0018283008494114016,0.0019432443958054724,0.002043182274778552,0.0022939591754400656,0.0023801940436819027,0.002321817275702335,0.002392676023062246,0.0023647496923885273,0.08887648407310622,0.20317537640198147,0.5686481299600907,0.26347888319774504,0.025307169516025033
2014-12-19,0.0019167303927895992,0.0018283008494114016,0.0019432443958054724,0.002043182274778552,0.0022939591754400656,0.0023801940436819027,0.002321817275702335,0.002392676023062246,0.08961768186864782,0.20791402377700363,0.5835864543699611,0.24176627444853674,0.023840087289596947
2014-12-20,0.00208287730494851,0.0019167303927895992,0.0018283008494114016,0.0019432443958054724,0.002043182274778552,0.0022939591754400656,0.0023801940436819027,0.002321817275702335,0.08628248027355334,0.20234489869474903,0.580983090350616,0.22875497408787895,0.023228802943189818
2014-12-21,0.00195787960976553,0.00208287730494851,0.0019167303927895992,0.0018283008494114016,0.0019432443958054724,0.002043182274778552,0.0022939591754400656,0.0023801940436819027,0.08294727867845897,0.19677577361249443,0.5783797263312708,0.21574367372722122,0.022617518596782685
2014-12-22,0.002109349867407737,0.00195787960976553,0.00208287730494851,0.0019167303927895992,0.0018283008494114016,0.0019432443958054724,0.002043182274778552,0.0022939591754400656,0.07961207708336449,0.19120664853023983,0.5757763623119255,0.20273237336656344,0.022006234250375553
2014-12-23,0.002146192196632759,0.002109349867407737,0.00195787960976553,0.00208287730494851,0.0019167303927895992,0.0018283008494114016,0.0019432443958054724,0.002043182274778552,0.07850039348095772,0.19516362780653107,0.587305530062631,0.2060258534082637,0.02292316068459082
2014-12-24,0.001981074182334839,0.002146192196632759,0.002109349867407737,0.00195787960976553,0.00208287730494851,0.0019167303927895992,0.0018283008494114016,0.0019432443958054724,0.07578281901851269,0.19237910408946401,0.5793714893074386,0.1888265332007383,0.02292316068459082
2014-12-25,0.0019327101225875333,0.001981074182334839,0.002146192196632759,0.002109349867407737,0.00195787960976553,0.00208287730494851,0.0019167303927895992,0.0018283008494114016,0.08251496984317919,0.2031020921059209,0.5759313336513312,0.18742375197163183,0.022006234250375553
2014-12-26,0.002055005809758839,0.0019327101225875333,0.001981074182334839,0.002146192196632759,0.002109349867407737,0.00195787960976553,0.00208287730494851,0.0019167303927895992,0.08924712066784557,0.21382508012237778,0.5724911779952236,0.18602097074252535,0.021089307816160287
2014-12-27,0.0018895721774840322,0.002055005809758839,0.0019327101225875333,0.001981074182334839,0.002146192196632759,0.002109349867407737,0.00195787960976553,0.00208287730494851,0.08644719089478481,0.20783258642829805,0.5701770827749593,0.1934211461867573,0.02066140881921952
2014-12-28,0.00190844604878355,0.0018895721774840322,0.002055005809758839,0.0019327101225875333,0.001981074182334839,0.002146192196632759,0.002109349867407737,0.00195787960976553,0.08364726112172416,0.20184009273421843,0.5678629875546948,0.20082132163098912,0.02023350982227876
2014-12-29,0.0018457757879804747,0.00190844604878355,0.0018895721774840322,0.002055005809758839,0.0019327101225875333,0.001981074182334839,0.002146192196632759,0.002109349867407737,0.0808473313486634,0.1958475990401387,0.5655488923344304,0.208221497075221,0.019805610825337997
2014-12-30,0.0018192617849646007,0.0018457757879804747,0.00190844604878355,0.0018895721774840322,0.002055005809758839,0.0019327101225875333,0.001981074182334839,0.002146192196632759,0.09227343330267823,0.22007814537899184,0.568710104308669,0.19663333086665022,0.02292316068459082
2014-12-31,0.001948964029805708,0.0018192617849646007,0.0018457757879804747,0.00190844604878355,0.0018895721774840322,0.002055005809758839,0.0019327101225875333,0.001981074182334839,0.08220615627685446,0.18710305407295524,0.5634414098031691,0.17162721299321296,0.026040710800029933
2015-01-01,0.0018674337112219975,0.001948964029805708,0.0018192617849646007,0.0018457757879804747,0.00190844604878355,0.0018895721774840322,0.002055005809758839,0.0019327101225875333,0.08285465722674268,0.19123106109930266,0.5616438463054125,0.1785801330761255,0.024023472525202743
2015-01-02,0.001878173931448727,0.0018674337112219975,0.001948964029805708,0.0018192617849646007,0.0018457757879804747,0.00190844604878355,0.0018895721774840322,0.002055005809758839,0.0835031581766309,0.19535906812564996,0.559846282807656,0.18553305315903804,0.022006234250375553
2015-01-03,0.001412501791901181,0.001878173931448727,0.0018674337112219975,0.001948964029805708,0.0018192617849646007,0.0018457757879804747,0.00190844604878355,0.0018895721774840322,0.08718833842770168,0.20260545472765934,0.5543709677313841,0.18061315208985132,0.021272693108696367
2015-01-04,0.0011808729399594244,0.001412501791901181,0.001878173931448727,0.0018674337112219975,0.001948964029805708,0.0018192617849646007,0.0018457757879804747,0.00190844604878355,0.09087351867877258,0.20985184132966872,0.5488956526551122,0.17569325102066471,0.020539151967017184
2015-01-05,0.0013218637598677403,0.0011808729399594244,0.001412501791901181,0.001878173931448727,0.0018674337112219975,0.001948964029805708,0.0018192617849646007,0.0018457757879804747,0.09455869892984348,0.2170982279316781,0.5434203375788402,0.170773349951478,0.019805610825337997
2015-01-06,0.001482551401927774,0.0013218637598677403,0.0011808729399594244,0.001412501791901181,0.001878173931448727,0.0018674337112219975,0.001948964029805708,0.0018192617849646007,0.10407017185143241,0.237811454181731,0.5303415510153046,0.1776042833678865,0.02292316068459082
2015-01-07,0.0015943128158811405,0.001482551401927774,0.0013218637598677403,0.0011808729399594244,0.001412501791901181,0.001878173931448727,0.0018674337112219975,0.001948964029805708,0.09869677056101989,0.2332682005369554,0.5348044607627536,0.16943156932625567,0.02292316068459082
2015-01-08,0.001443596860088203,0.0015943128158811405,0.001482551401927774,0.0013218637598677403,0.0011808729399594244,0.001412501791901181,0.001878173931448727,0.0018674337112219975,0.09733802102676592,0.22550071739874944,0.5356722435146895,0.17626250274266422,0.02255639004258837
