timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,SMA_50,SMA_200,HMA_50,BB_upper,BB_middle,BB_lower,ATR,OBV,Aroon_Up,Aroon_Down,Aroon_Oscillator
2023-10-29 05:00:00,31.8,32.1,31.78,32.04,169249.15,,,,,,,,,,,,169249.15,,,
2023-10-29 06:00:00,32.05,32.22,31.9,32.01,206607.38,,,,,,,,,,,,-37358.23000000001,,,
2023-10-29 07:00:00,32.02,32.36,31.91,32.29,245441.58,,,,,,,,,,,,208083.34999999998,,,
2023-10-29 08:00:00,32.29,32.37,32.21,32.33,149733.11,,,,,,,,,,,,357816.45999999996,,,
2023-10-29 09:00:00,32.33,32.33,32.15,32.26,89632.32,,,,,,,,,,,,268184.13999999996,,,
2023-10-29 10:00:00,32.25,32.29,32.14,32.18,71480.47,,,,,,,,,,,,196703.66999999995,,,
2023-10-29 11:00:00,32.18,32.35,32.12,32.25,96110.06,,,,,,,,,,,,292813.73,,,
2023-10-29 12:00:00,32.26,32.49,32.17,32.45,94279.23,,,,,,,,,,,,387092.95999999996,,,
2023-10-29 13:00:00,32.46,32.69,32.23,32.38,238687.04,,,,,,,,,,,,148405.91999999995,,,
2023-10-29 14:00:00,32.37,32.51,32.24,32.42,108128.27,,,,,,,,,,,,256534.18999999994,,,
2023-10-29 15:00:00,32.42,32.7,32.41,32.63,163596.24,,,,,,,,,,,,420130.42999999993,,,
2023-10-29 16:00:00,32.63,32.94,32.54,32.69,283697.19,,,,,,,,,,,,703827.6199999999,,,
2023-10-29 17:00:00,32.68,33.19,32.65,32.91,385562.1,,,,,,,,,,,,1089389.7199999997,,,
2023-10-29 18:00:00,32.92,33.05,32.81,32.9,180694.77,,,,,,,,,,,,908694.9499999997,,,
2023-10-29 19:00:00,32.9,33.04,32.74,33.0,129559.0,85.29124546920735,,,,,,,,,,0.31682215604797437,1038253.9499999997,85.71428571428572,0.0,85.71428571428572
2023-10-29 20:00:00,33.0,33.04,32.8,32.83,93610.05,71.53479076803931,,,,,,,,,,0.30864405382789917,944643.8999999997,78.57142857142857,0.0,78.57142857142857
2023-10-29 21:00:00,32.82,32.92,32.5,32.58,168775.6,56.9801517571347,,,,,,,,,,0.32009728477903565,775868.2999999997,71.42857142857143,0.0,71.42857142857143
2023-10-29 22:00:00,32.58,33.02,32.57,32.96,130754.7,67.72831103460464,,,,,,,,,,0.33305103911615014,906622.9999999997,64.28571428571428,21.42857142857143,42.85714285714285
2023-10-29 23:00:00,32.95,32.98,32.71,32.83,94258.1,62.01959326828489,,,,,,,,,,0.3269366379412479,812364.8999999997,57.14285714285714,14.28571428571429,42.85714285714285
2023-10-30 00:00:00,32.83,33.01,32.54,32.57,154941.79,52.49027459478105,,,,,,,33.13036279435918,32.5255,31.920637205640823,0.3404646693534427,657423.1099999996,50.0,7.14285714285714,42.85714285714286
2023-10-30 01:00:00,32.57,32.96,32.51,32.86,126465.19,59.89257995316164,,,,,,,33.14474821659906,32.566500000000005,31.988251783400948,0.3505881321942603,783888.2999999996,42.85714285714286,0.0,42.85714285714286
