timestamp,open,high,low,close,volume
2024-07-30 02:00:00,180.4,181.64,179.3,180.85,203805.115
2024-07-30 03:00:00,180.83,182.75,180.54,182.58,117307.84
2024-07-30 04:00:00,182.58,184.32,182.21,184.23,98903.297
2024-07-30 05:00:00,184.22,184.95,181.25,182.01,228724.694
2024-07-30 06:00:00,182.0,182.93,181.74,182.56,62626.802
2024-07-30 07:00:00,182.56,183.73,182.3,182.39,83340.613
2024-07-30 08:00:00,182.38,182.89,180.75,181.02,94203.176
2024-07-30 09:00:00,181.01,182.06,181.01,181.6,51620.622
2024-07-30 10:00:00,181.6,181.75,180.29,180.87,86637.903
2024-07-30 11:00:00,180.86,181.19,180.07,181.02,76418.748
2024-07-30 12:00:00,181.01,181.54,179.29,181.41,138820.877
2024-07-30 13:00:00,181.42,182.66,179.33,179.59,166989.771
2024-07-30 14:00:00,179.58,182.55,178.7,180.67,276006.456
2024-07-30 15:00:00,180.66,181.98,179.04,181.01,135627.35
2024-07-30 16:00:00,181.0,181.59,179.83,179.83,90044.708
2024-07-30 17:00:00,179.83,179.97,177.16,177.38,219164.907
2024-07-30 18:00:00,177.38,178.46,176.63,177.91,126260.896
2024-07-30 19:00:00,177.9,178.18,176.28,177.97,99658.528
2024-07-30 20:00:00,177.96,179.94,175.39,179.7,200405.644
2024-07-30 21:00:00,179.7,179.9,178.95,179.53,71316.226
2024-07-30 22:00:00,179.53,179.57,178.58,179.33,58244.541
2024-07-30 23:00:00,179.33,179.9,178.82,179.16,49311.532
2024-07-31 00:00:00,179.16,180.94,178.08,180.76,97679.147
2024-07-31 01:00:00,180.77,181.62,179.8,181.37,91774.801
2024-07-31 02:00:00,181.37,181.72,180.02,180.38,47256.593
2024-07-31 03:00:00,180.37,181.5,180.2,180.91,52458.741
2024-07-31 04:00:00,180.91,181.04,178.09,179.15,77962.256
2024-07-31 05:00:00,179.14,181.87,178.21,181.73,102872.189
2024-07-31 06:00:00,181.72,185.1,181.51,183.43,273663.427
2024-07-31 07:00:00,183.43,183.9,182.88,183.13,84711.443
2024-07-31 08:00:00,183.13,184.09,182.48,183.97,127487.043
2024-07-31 09:00:00,183.97,184.57,183.11,183.55,104895.17
2024-07-31 10:00:00,183.55,183.66,182.1,182.17,67036.526
2024-07-31 11:00:00,182.17,182.74,181.34,181.72,61743.723
2024-07-31 12:00:00,181.71,182.47,181.12,181.22,64472.589
2024-07-31 13:00:00,181.22,184.28,181.15,182.62,205882.276
2024-07-31 14:00:00,182.61,183.8,180.09,180.56,188408.262
2024-07-31 15:00:00,180.56,181.2,179.73,180.08,105237.586
2024-07-31 16:00:00,180.08,182.0,179.45,180.19,101400.441
2024-07-31 17:00:00,180.18,182.68,179.75,181.93,85187.023
2024-07-31 18:00:00,181.93,182.31,178.85,180.78,171508.706
2024-07-31 19:00:00,180.78,181.49,174.99,176.59,383291.924
2024-07-31 20:00:00,176.58,177.0,173.41,173.5,226511.804
2024-07-31 21:00:00,173.5,175.22,172.63,173.87,256587.67
2024-07-31 22:00:00,173.87,173.89,171.7,173.33,169773.366
2024-07-31 23:00:00,173.32,173.44,171.61,171.71,103059.821
2024-08-01 00:00:00,171.7,172.91,171.12,172.0,184671.961
2024-08-01 01:00:00,172.0,172.39,170.0,171.19,168668.094
2024-08-01 02:00:00,171.19,171.62,169.21,170.04,236296.488
2024-08-01 03:00:00,170.04,170.04,168.52,168.62,170374.585
2024-08-01 04:00:00,168.63,169.2,166.0,166.63,246133.869
2024-08-01 05:00:00,166.63,169.55,166.04,169.04,311639.506
2024-08-01 06:00:00,169.04,169.74,168.33,168.42,124376.044
2024-08-01 07:00:00,168.41,169.45,167.92,168.23,134503.565
2024-08-01 08:00:00,168.23,169.41,168.14,169.39,96921.276
2024-08-01 09:00:00,169.39,169.94,168.18,168.23,121787.499
2024-08-01 10:00:00,168.23,169.22,168.01,169.16,147370.916
2024-08-01 11:00:00,169.15,169.9,168.52,169.69,141869.43
2024-08-01 12:00:00,169.69,171.46,169.47,171.04,226686.888
2024-08-01 13:00:00,171.04,171.44,169.05,169.75,135119.486
2024-08-01 14:00:00,169.75,170.07,164.53,164.89,308540.944
2024-08-01 15:00:00,164.88,165.05,161.25,162.67,641213.331
2024-08-01 16:00:00,162.68,162.91,160.35,162.23,434811.81
2024-08-01 17:00:00,162.24,162.46,159.55,162.25,272725.106
2024-08-01 18:00:00,162.24,162.3,157.91,159.95,383557.904
2024-08-01 19:00:00,159.95,162.71,159.82,162.4,207934.13
2024-08-01 20:00:00,162.39,165.11,161.2,164.82,285221.521
2024-08-01 21:00:00,164.83,167.75,164.61,166.37,255744.77
2024-08-01 22:00:00,166.38,168.48,166.08,167.47,182095.933
2024-08-01 23:00:00,167.47,168.29,167.02,167.37,105232.559
2024-08-02 00:00:00,167.37,169.43,167.0,167.02,157266.46
2024-08-02 01:00:00,167.03,167.03,164.38,164.49,153068.494
2024-08-02 02:00:00,164.49,165.29,161.52,163.26,156113.759
2024-08-02 03:00:00,163.26,164.88,162.63,164.32,103448.251
2024-08-02 04:00:00,164.31,165.22,163.79,165.22,69140.192
2024-08-02 05:00:00,165.23,165.32,162.21,162.4,117621.923
2024-08-02 06:00:00,162.4,162.88,159.06,162.02,258124.179
2024-08-02 07:00:00,162.02,162.44,160.15,161.44,142873.027
2024-08-02 08:00:00,161.43,163.36,160.41,163.26,170495.029
2024-08-02 09:00:00,163.26,164.5,163.22,163.92,181882.121
2024-08-02 10:00:00,163.91,164.99,163.24,164.37,97838.797
2024-08-02 11:00:00,164.37,165.42,164.1,164.37,121777.614
2024-08-02 12:00:00,164.36,165.6,162.35,163.96,229219.596
2024-08-02 13:00:00,163.95,167.65,162.71,166.06,302323.085
2024-08-02 14:00:00,166.07,166.38,157.2,157.61,512853.599
2024-08-02 15:00:00,157.61,158.24,152.8,156.76,828033.125
