timestamp,open,high,low,close,volume
2024-07-30 02:00:00,3300.6,3315.01,3284.26,3311.4,9548.5801
2024-07-30 03:00:00,3311.4,3324.0,3310.42,3321.0,4324.8507
2024-07-30 04:00:00,3321.0,3321.1,3307.39,3317.98,2973.0408
2024-07-30 05:00:00,3317.98,3319.57,3298.12,3310.8,6463.0519
2024-07-30 06:00:00,3310.81,3329.01,3308.4,3328.12,5667.1779
2024-07-30 07:00:00,3328.13,3353.41,3328.13,3340.9,11279.7495
2024-07-30 08:00:00,3340.9,3355.5,3334.95,3336.63,7225.7509
2024-07-30 09:00:00,3336.63,3344.88,3329.0,3335.82,4830.8554
2024-07-30 10:00:00,3335.81,3342.92,3327.09,3336.6,5958.7759
2024-07-30 11:00:00,3336.6,3341.99,3330.3,3334.65,4926.5963
2024-07-30 12:00:00,3334.66,3364.3,3322.53,3354.34,9757.6801
2024-07-30 13:00:00,3354.35,3366.4,3328.41,3329.8,7195.3402
2024-07-30 14:00:00,3329.79,3333.62,3293.82,3301.0,14376.3138
2024-07-30 15:00:00,3301.0,3325.0,3291.6,3321.0,8748.2002
2024-07-30 16:00:00,3321.0,3327.42,3307.08,3309.06,5468.932
2024-07-30 17:00:00,3309.05,3310.43,3285.71,3294.43,9085.5053
2024-07-30 18:00:00,3294.43,3297.41,3277.0,3284.2,7568.0087
2024-07-30 19:00:00,3284.19,3288.13,3260.0,3272.79,15404.6844
2024-07-30 20:00:00,3272.79,3284.05,3233.18,3281.49,17464.7626
2024-07-30 21:00:00,3281.49,3285.0,3262.6,3281.07,3586.4038
2024-07-30 22:00:00,3281.08,3285.23,3268.36,3279.04,4649.7306
2024-07-30 23:00:00,3279.04,3283.63,3273.4,3279.21,2898.0176
2024-07-31 00:00:00,3279.2,3285.5,3262.04,3283.2,4775.5929
2024-07-31 01:00:00,3283.21,3288.48,3266.72,3283.58,4460.8758
2024-07-31 02:00:00,3283.58,3304.89,3280.88,3291.45,5850.764
2024-07-31 03:00:00,3291.45,3301.19,3287.67,3294.01,4308.9572
2024-07-31 04:00:00,3294.01,3295.29,3262.49,3277.85,8200.0202
2024-07-31 05:00:00,3277.84,3307.34,3263.73,3301.18,7774.108
2024-07-31 06:00:00,3301.17,3325.67,3298.26,3324.4,15997.0021
2024-07-31 07:00:00,3324.34,3332.04,3314.91,3317.5,9466.5144
2024-07-31 08:00:00,3317.49,3326.98,3309.76,3318.89,6087.6497
2024-07-31 09:00:00,3318.9,3325.0,3311.79,3318.85,4040.3816
2024-07-31 10:00:00,3318.86,3320.0,3306.81,3309.83,6337.8678
2024-07-31 11:00:00,3309.83,3323.41,3307.73,3322.87,5513.7086
2024-07-31 12:00:00,3322.88,3330.8,3315.0,3316.58,7156.0316
2024-07-31 13:00:00,3316.57,3350.0,3315.6,3331.6,15121.9084
2024-07-31 14:00:00,3331.6,3340.55,3307.1,3320.87,18812.2961
2024-07-31 15:00:00,3320.87,3321.75,3297.85,3302.36,12118.0193
2024-07-31 16:00:00,3302.35,3315.71,3282.76,3290.43,7602.2673
2024-07-31 17:00:00,3290.43,3326.79,3285.25,3315.4,7865.598
2024-07-31 18:00:00,3315.4,3324.38,3287.6,3317.79,14604.9444
2024-07-31 19:00:00,3317.79,3322.0,3245.0,3266.19,21498.6315
2024-07-31 20:00:00,3266.19,3271.87,3217.35,3222.45,24768.8929
2024-07-31 21:00:00,3222.45,3244.07,3213.75,3238.89,10917.8091
2024-07-31 22:00:00,3238.9,3244.96,3214.79,3243.34,5412.9517
2024-07-31 23:00:00,3243.33,3243.87,3224.6,3232.74,5018.5426
2024-08-01 00:00:00,3232.74,3242.57,3214.21,3235.01,7698.7089
2024-08-01 01:00:00,3235.0,3239.45,3189.93,3211.81,21184.0685
2024-08-01 02:00:00,3211.81,3214.93,3176.81,3197.69,15800.3355
2024-08-01 03:00:00,3197.69,3197.69,3171.65,3178.22,8707.4347
2024-08-01 04:00:00,3178.22,3189.8,3139.4,3147.59,18114.9585
2024-08-01 05:00:00,3147.59,3185.51,3136.47,3185.32,17211.8725
2024-08-01 06:00:00,3185.32,3185.32,3163.57,3168.14,7877.6256
2024-08-01 07:00:00,3168.14,3180.73,3164.7,3166.81,6167.7942
2024-08-01 08:00:00,3166.82,3184.58,3165.52,3184.32,6205.8034
2024-08-01 09:00:00,3184.32,3194.23,3179.44,3179.96,6393.1061
2024-08-01 10:00:00,3179.96,3192.47,3176.24,3190.61,5331.5038
2024-08-01 11:00:00,3190.6,3193.88,3183.6,3188.39,5509.4464
2024-08-01 12:00:00,3188.39,3207.0,3186.44,3196.55,7388.0703
2024-08-01 13:00:00,3196.55,3199.48,3173.76,3183.01,15993.3742
2024-08-01 14:00:00,3183.0,3187.39,3142.73,3142.74,18249.9026
2024-08-01 15:00:00,3142.74,3146.25,3102.4,3117.18,34224.832
2024-08-01 16:00:00,3117.18,3123.86,3090.81,3107.6,29230.9716
2024-08-01 17:00:00,3107.6,3120.73,3090.48,3119.81,17357.6714
2024-08-01 18:00:00,3119.81,3121.48,3080.02,3091.99,16468.2803
