timestamp,open,high,low,close,volume
2024-07-30 02:00:00,66211.32,66477.8,65958.57,66418.01,1133.36375
2024-07-30 03:00:00,66418.0,66680.0,66380.0,66610.0,732.36446
2024-07-30 04:00:00,66610.0,66808.04,66533.14,66808.04,532.22539
2024-07-30 05:00:00,66808.04,66808.04,66322.49,66484.01,729.74093
2024-07-30 06:00:00,66484.01,66775.0,66464.17,66766.01,399.62507
2024-07-30 07:00:00,66766.0,67000.0,66766.0,66952.0,834.68149
2024-07-30 08:00:00,66952.0,66999.92,66712.0,66772.01,687.68717
2024-07-30 09:00:00,66772.01,66900.56,66444.0,66608.01,562.09159
2024-07-30 10:00:00,66608.01,66687.34,66404.53,66581.87,601.07358
2024-07-30 11:00:00,66581.88,66720.0,66488.71,66574.01,476.42342
2024-07-30 12:00:00,66574.0,66820.01,66233.07,66668.0,1202.54612
2024-07-30 13:00:00,66668.01,66948.0,66332.61,66381.99,908.66387
2024-07-30 14:00:00,66382.0,66449.99,65660.89,65810.0,2571.18005
2024-07-30 15:00:00,65810.01,66332.01,65555.0,66216.01,1403.78889
2024-07-30 16:00:00,66216.01,66550.01,66145.0,66180.01,629.10607
2024-07-30 17:00:00,66180.02,66210.01,65684.68,65868.01,1013.37053
2024-07-30 18:00:00,65868.01,66074.98,65600.0,65824.01,857.83946
2024-07-30 19:00:00,65824.0,66008.01,65556.56,65931.02,950.33271
2024-07-30 20:00:00,65931.03,66240.0,65302.67,66186.01,1780.27506
2024-07-30 21:00:00,66186.0,66312.8,65942.0,66304.0,409.68569
2024-07-30 22:00:00,66304.0,66356.89,66072.43,66222.0,379.01701
2024-07-30 23:00:00,66222.0,66307.5,66130.0,66188.0,213.16105
2024-07-31 00:00:00,66188.0,66413.0,65881.96,66344.0,619.04281
2024-07-31 01:00:00,66344.01,66404.01,66104.0,66296.0,334.00952
2024-07-31 02:00:00,66295.99,66413.28,66068.63,66122.16,399.73998
2024-07-31 03:00:00,66122.17,66228.86,66026.12,66058.0,372.44784
2024-07-31 04:00:00,66058.0,66092.0,65496.0,65804.0,899.70132
